"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"울산광역시 북구 신천동","799","0799","0000","신천효성해링턴플레이스","59.5699","202208","27","29,500","15","2018","신천로 26","","중개거래","울산 북구"
"울산광역시 북구 신천동","786","0786","0000","울산신천엠코타운","121.5016","202208","20","43,000","15","2010","신천소공원로 15","","중개거래","울산 북구"
"울산광역시 북구 신천동","358-9","0358","0009","협성노블리스","84.8","202208","16","24,300","5","2003","호계로 309-20","","중개거래","울산 북구"
"울산광역시 북구 신천동","358-9","0358","0009","협성노블리스","84.8","202208","27","23,250","1","2003","호계로 309-20","","중개거래","울산 북구"
"울산광역시 북구 신천동","358-9","0358","0009","협성노블리스","59.945","202208","27","17,300","14","2003","호계로 309-20","","중개거래","울산 북구"
"울산광역시 북구 양정동","500-33","0500","0033","양정힐스테이트","69.839","202208","4","26,100","5","2007","염포로 459","","중개거래","울산 북구"
"울산광역시 북구 양정동","500-33","0500","0033","양정힐스테이트","59.979","202208","15","22,700","14","2007","염포로 459","","중개거래","울산 북구"
"울산광역시 북구 양정동","500-33","0500","0033","양정힐스테이트","84.957","202208","18","29,700","7","2007","염포로 459","","중개거래","울산 북구"
"울산광역시 북구 양정동","500-33","0500","0033","양정힐스테이트","59.979","202208","29","22,300","17","2007","염포로 459","","중개거래","울산 북구"
"울산광역시 북구 연암동","370","0370","0000","LG진로","84.914","202208","31","32,000","2","1995","두부곡4길 17","","중개거래","부산 사하구"
"울산광역시 북구 연암동","415","0415","0000","벽산늘푸른","59.485","202208","26","22,900","3","1994","상방로 160","","중개거래","울산 북구"
"울산광역시 북구 염포동","326","0326","0000","염포성원상떼빌","84.69","202208","4","23,900","20","2004","염포로 685","","중개거래","울산 북구"
"울산광역시 북구 염포동","326","0326","0000","염포성원상떼빌","59.89","202208","15","18,400","19","2004","염포로 685","","중개거래","울산 북구"
"울산광역시 북구 염포동","326","0326","0000","염포성원상떼빌","59.89","202208","20","18,400","6","2004","염포로 685","","중개거래","울산 북구"
"울산광역시 북구 염포동","326","0326","0000","염포성원상떼빌","59.89","202208","27","18,300","6","2004","염포로 685","","중개거래","울산 북구"
"울산광역시 북구 염포동","201","0201","0000","현대1차","63.06","202208","30","15,000","3","1983","염포로 645","","중개거래","울산 북구"
"울산광역시 북구 중산동","1317-1","1317","0001","U-스타시티일동미라주더스타3단지","84.8941","202208","17","36,500","4","2019","중산로 45","","중개거래","울산 북구"
"울산광역시 북구 중산동","1317-1","1317","0001","U-스타시티일동미라주더스타3단지","84.8941","202208","19","38,000","13","2019","중산로 45","","중개거래","울산 북구"
"울산광역시 북구 중산동","736","0736","0000","백산그린타워","80.37","202208","5","7,000","2","1993","화정1길 12-2","","직거래","-"
"울산광역시 북구 중산동","1010-1","1010","0001","약수제일","84.68","202208","2","8,000","7","1992","약수9길 20","","중개거래","울산 북구"
"울산광역시 북구 중산동","1277-1","1277","0001","울산오토밸리로Z00M파크","59.85","202208","6","27,450","17","2016","중산서로 19","","중개거래","울산 북구"
"울산광역시 북구 중산동","1166-18","1166","0018","이화제일그린파크","72.39","202208","17","8,100","8","1992","이화5길 63","","중개거래","울산 북구"
"울산광역시 북구 중산동","1166-18","1166","0018","이화제일그린파크","72.39","202208","26","5,400","9","1992","이화5길 63","","중개거래","울산 북구"
"울산광역시 북구 중산동","622","0622","0000","중산현대","59.595","202208","1","7,200","4","1995","이화5길 20","","중개거래","울산 북구"
"울산광역시 북구 중산동","622","0622","0000","중산현대","59.595","202208","16","7,000","7","1995","이화5길 20","","중개거래","울산 북구"
"울산광역시 북구 중산동","622","0622","0000","중산현대","78.48","202208","28","11,300","13","1995","이화5길 20","","중개거래","울산 북구, 울산 중구"
"울산광역시 북구 중산동","617","0617","0000","현대글로리아","59.265","202208","19","8,900","14","1996","이화5길 23","","중개거래","울산 북구"
"울산광역시 북구 중산동","617","0617","0000","현대글로리아","78.525","202208","19","12,800","9","1996","이화5길 23","","직거래","-"
"울산광역시 북구 중산동","617","0617","0000","현대글로리아","71.82","202208","28","9,100","10","1996","이화5길 23","","중개거래","울산 북구"
"울산광역시 북구 천곡동","418","0418","0000","삼성코아루","84.921","202208","3","28,800","8","2005","천곡남로 37","","중개거래","울산 북구"
"울산광역시 북구 천곡동","418","0418","0000","삼성코아루","84.921","202208","5","27,500","4","2005","천곡남로 37","","중개거래","울산 북구"
"울산광역시 북구 천곡동","418","0418","0000","삼성코아루","84.921","202208","7","28,500","6","2005","천곡남로 37","","중개거래","울산 북구"
"울산광역시 북구 천곡동","418","0418","0000","삼성코아루","59.989","202208","27","22,000","8","2005","천곡남로 37","","중개거래","울산 북구"
"울산광역시 북구 천곡동","1153","1153","0000","새천곡한신휴플러스2단지","69.926","202208","5","27,600","9","2013","천곡남로 95","","중개거래","울산 북구"
"울산광역시 북구 천곡동","410-1","0410","0001","쌍용아진그린4","59.95","202208","10","14,700","3","1998","천곡남로 38","","중개거래","울산 남구, 울산 북구"
"울산광역시 북구 천곡동","410-1","0410","0001","쌍용아진그린4","59.98","202208","24","14,900","7","1998","천곡남로 38","","중개거래","울산 북구"
"울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5","202208","1","5,600","10","1998","천곡길 199","","직거래","-"
"울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5","202208","2","7,200","10","1998","천곡길 199","","중개거래","울산 북구"
"울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5","202208","5","6,900","4","1998","천곡길 199","","중개거래","울산 북구"
"울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5","202208","11","7,600","8","1998","천곡길 199","","중개거래","울산 북구"
"울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5","202208","16","7,100","15","1998","천곡길 199","","중개거래","울산 북구"
"울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5","202208","16","6,500","7","1998","천곡길 199","","중개거래","울산 북구"
"울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5","202208","19","6,750","5","1998","천곡길 199","","중개거래","울산 북구"
"울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5","202208","22","7,400","5","1998","천곡길 199","","중개거래","울산 북구"
"울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5","202208","22","5,000","8","1998","천곡길 199","","중개거래","울산 북구"
"울산광역시 북구 천곡동","402","0402","0000","원동현대","59.91","202208","17","10,500","11","1994","고래로 2","","중개거래","울산 북구"
"울산광역시 북구 천곡동","1020-21","1020","0021","일지리버타워","84.78","202208","10","9,300","11","1993","천곡길 51-6","","중개거래","울산 북구"
"울산광역시 북구 천곡동","1020-21","1020","0021","일지리버타워","58.95","202208","18","6,000","9","1993","천곡길 51-6","","중개거래","울산 북구"
"울산광역시 북구 천곡동","1020-21","1020","0021","일지리버타워","58.95","202208","27","6,800","20","1993","천곡길 51-6","","중개거래","울산 북구"
"울산광역시 북구 천곡동","1136","1136","0000","천곡벽산블루밍","84.9187","202208","18","33,700","20","2010","천곡길 137","","중개거래","울산 북구"
"울산광역시 북구 천곡동","1136","1136","0000","천곡벽산블루밍","115.9799","202208","20","39,700","13","2010","천곡길 137","","중개거래","울산 북구"
"울산광역시 북구 천곡동","1136","1136","0000","천곡벽산블루밍","119.5375","202208","22","39,000","11","2010","천곡길 137","","중개거래","울산 북구"
"울산광역시 북구 천곡동","1136","1136","0000","천곡벽산블루밍","119.5375","202208","28","39,000","14","2010","천곡길 137","","중개거래","울산 북구"
"울산광역시 북구 천곡동","674","0674","0000","천곡웰빙","58.2687","202208","9","8,000","4","2009","덕곡길 18","","직거래","-"
"울산광역시 북구 천곡동","500","0500","0000","천곡코아루2차","84.8434","202208","3","28,300","2","2008","천곡남로 65","","중개거래","울산 북구"
"울산광역시 북구 천곡동","500","0500","0000","천곡코아루2차","84.8434","202208","24","26,000","11","2008","천곡남로 65","","중개거래","울산 북구"
"울산광역시 북구 호계동","BL-1-1","0001","0001","호계2차한양수자인아파트","73.2782","202208","16","31,700","2","2017","호수중앙로 15-22","","중개거래","울산 북구"
"울산광역시 북구 화봉동","1492-2","1492","0002","울산송정한라비발디캠퍼스","84.899","202208","16","52,000","25","2019","박상진2로 121","","중개거래","울산 북구"
"울산광역시 북구 화봉동","667-1","0667","0001","한우리","99.84","202208","30","29,000","3","1994","상방로 12","","중개거래","울산 북구"
"울산광역시 북구 화봉동","1463","1463","0000","화봉쌍용예가","84.98","202208","9","46,200","8","2014","화동로 11","","중개거래","울산 북구"
"울산광역시 북구 화봉동","1471","1471","0000","화봉휴먼시아","84.95","202208","11","27,500","9","2009","화산로 19","","직거래","-"
"울산광역시 북구 화봉동","1471","1471","0000","화봉휴먼시아","84.95","202208","15","35,500","8","2009","화산로 19","","중개거래","울산 북구"
"울산광역시 북구 화봉동","1471","1471","0000","화봉휴먼시아","84.95","202208","20","35,200","10","2009","화산로 19","","중개거래","울산 북구"
"울산광역시 북구 화봉동","1471","1471","0000","화봉휴먼시아","84.95","202208","20","35,200","5","2009","화산로 19","","중개거래","울산 북구"
"울산광역시 북구 화봉동","1471","1471","0000","화봉휴먼시아","84.89","202208","23","37,000","9","2009","화산로 19","","직거래","-"
"울산광역시 북구 화봉동","1471","1471","0000","화봉휴먼시아","84.95","202208","23","36,000","7","2009","화산로 19","","중개거래","울산 북구"
"울산광역시 북구 화봉동","639-1","0639","0001","효성.삼환아파트","71.87","202208","2","21,900","6","1996","통샘10길 9","20220809","중개거래","울산 북구"
